range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[1, 1, 0.14, 0.1]",0.16,+,24,0.9628978176156071,0.49345701932907104
"[1, 1, 0.14, 0.1]",0.16,+,25,0.9630625880492004,0.4989257752895355
"[1, 1, 0.14, 0.1]",0.16,+,26,0.9632150007002743,0.508496105670929
"[1, 1, 0.14, 0.1]",0.16,+,27,0.9633550555688287,0.511425793170929
"[1, 1, 0.14, 0.1]",0.16,+,28,0.9634827526548636,0.5096679925918579
"[1, 1, 0.14, 0.1]",0.16,+,29,0.9636351653059375,0.5132812261581421
"[1, 1, 0.14, 0.1]",0.16,+,30,0.9637381468269334,0.50439453125
"[1, 1, 0.14, 0.1]",0.16,+,31,0.9638534861304487,0.49541014432907104
"[1, 1, 0.14, 0.1]",0.16,+,32,0.9639441098689251,0.508984386920929
"[1, 1, 0.14, 0.1]",0.16,+,33,0.9640264950857218,0.510058581829071
"[1, 1, 0.14, 0.1]",0.16,+,34,0.964121238085038,0.507519543170929
"[1, 1, 0.14, 0.1]",0.16,+,35,0.9642077425626746,0.4974609315395355
"[1, 1, 0.14, 0.1]",0.16,+,36,0.9643189626053501,0.49921876192092896
"[1, 1, 0.14, 0.1]",0.16,+,37,0.9644301826480256,0.4974609315395355
"[1, 1, 0.14, 0.1]",0.16,+,38,0.9645249256473418,0.49677735567092896
"[1, 1, 0.14, 0.1]",0.16,+,39,0.9646237879074979,0.4942382872104645
"[1, 1, 0.14, 0.1]",0.16,+,40,0.9647267694284938,0.49189454317092896
"[1, 1, 0.14, 0.1]",0.16,+,41,0.9648009161236107,0.4922851622104645
"[1, 1, 0.14, 0.1]",0.16,+,42,0.9649038976446066,0.4959960877895355
"[1, 1, 0.14, 0.1]",0.16,+,43,0.964969805818044,0.49921876192092896
"[1, 1, 0.14, 0.1]",0.16,+,44,0.9650645488173603,0.506152331829071
"[1, 1, 0.14, 0.1]",0.16,+,45,0.9651469340341569,0.523730456829071
"[1, 1, 0.14, 0.1]",0.16,+,46,0.9652293192509536,0.5166991949081421
"[1, 1, 0.14, 0.1]",0.16,+,47,0.9653075852069105,0.511425793170929
"[1, 1, 0.14, 0.1]",0.16,+,48,0.9653817319020275,0.504101574420929
"[1, 1, 0.14, 0.1]",0.16,+,49,0.9654805941621836,0.5484374761581421
"[1, 1, 0.14, 0.1]",0.16,+,50,0.965542383074781,0.558300793170929
"[1, 1, 0.14, 0.1]",0.16,+,51,0.9656082912482185,0.55908203125
"[1, 1, 0.14, 0.1]",0.16,+,52,0.9656989149866948,0.566113293170929
"[1, 1, 0.14, 0.1]",0.16,+,53,0.965768942420972,0.570019543170929
"[1, 1, 0.14, 0.1]",0.16,+,54,0.9658513276377687,0.5653320550918579
"[1, 1, 0.14, 0.1]",0.16,+,55,0.9659131165503662,0.5708984136581421
"[1, 1, 0.14, 0.1]",0.16,+,56,0.9659913825063231,0.5702148675918579
"[1, 1, 0.14, 0.1]",0.16,+,57,0.9660325751147214,0.5707031488418579
"[1, 1, 0.14, 0.1]",0.16,+,58,0.9660778869839596,0.569140613079071
"[1, 1, 0.14, 0.1]",0.16,+,59,0.966119079592358,0.5704101324081421
"[1, 1, 0.14, 0.1]",0.16,+,60,0.9661643914615962,0.5743163824081421
"[1, 1, 0.14, 0.1]",0.16,+,61,0.9662344188958734,0.566601574420929
"[1, 1, 0.14, 0.1]",0.16,+,62,0.9662797307651115,0.56689453125
"[1, 1, 0.14, 0.1]",0.16,+,63,0.9663538774602285,0.587890625
"[1, 1, 0.14, 0.1]",0.16,+,64,0.9663868315469473,0.587597668170929
"[1, 1, 0.14, 0.1]",0.16,+,65,0.9664239048945057,0.585156261920929
"[1, 1, 0.14, 0.1]",0.16,+,66,0.9664898130679431,0.5882812738418579
"[1, 1, 0.14, 0.1]",0.16,+,67,0.9665310056763414,0.6551758050918579
"[1, 1, 0.14, 0.1]",0.16,+,68,0.9665804368064195,0.6533203125
"[1, 1, 0.14, 0.1]",0.16,+,69,0.9666339871973373,0.6484375
"[1, 1, 0.14, 0.1]",0.16,+,70,0.966691656849095,0.6387695074081421
"[1, 1, 0.14, 0.1]",0.16,+,71,0.9667328494574934,0.63427734375
"[1, 1, 0.14, 0.1]",0.16,+,72,0.9667946383700908,0.6322265863418579
"[1, 1, 0.14, 0.1]",0.16,+,73,0.9668317117176494,0.634472668170929
"[1, 1, 0.14, 0.1]",0.16,+,74,0.9668687850652079,0.637499988079071
"[1, 1, 0.14, 0.1]",0.16,+,75,0.9669017391519266,0.6385742425918579
"[1, 1, 0.14, 0.1]",0.16,+,76,0.9669676473253639,0.63134765625
"[1, 1, 0.14, 0.1]",0.16,+,77,0.9670047206729224,0.6312500238418579
"[1, 1, 0.14, 0.1]",0.16,+,78,0.9670459132813208,0.6382812261581421
"[1, 1, 0.14, 0.1]",0.16,+,79,0.9670994636722386,0.6397460699081421
"[1, 1, 0.14, 0.1]",0.16,+,80,0.9671736103673557,0.650683581829071
"[1, 1, 0.14, 0.1]",0.16,+,81,0.967214802975754,0.640917956829071
"[1, 1, 0.14, 0.1]",0.16,+,82,0.9672477570624727,0.6124023199081421
"[1, 1, 0.14, 0.1]",0.16,+,83,0.9672930689317109,0.619433581829071
"[1, 1, 0.14, 0.1]",0.16,+,84,0.9673425000617889,0.6329101324081421
"[1, 1, 0.14, 0.1]",0.16,+,85,0.9674042889743865,0.6434570550918579
"[1, 1, 0.14, 0.1]",0.16,+,86,0.9674660778869839,0.645703136920929
"[1, 1, 0.14, 0.1]",0.16,+,87,0.9675072704953823,0.6474609375
"[1, 1, 0.14, 0.1]",0.16,+,88,0.9675731786688196,0.659375011920929
"[1, 1, 0.14, 0.1]",0.16,+,89,0.9676102520163782,0.658984363079071
"[1, 1, 0.14, 0.1]",0.16,+,90,0.9676679216681359,0.666699230670929
"[1, 1, 0.14, 0.1]",0.16,+,91,0.9677255913198936,0.6636718511581421
"[1, 1, 0.14, 0.1]",0.16,+,92,0.9677626646674521,0.6656249761581421
"[1, 1, 0.14, 0.1]",0.16,+,93,0.9678079765366903,0.668652355670929
"[1, 1, 0.14, 0.1]",0.16,+,94,0.9678491691450886,0.67236328125
"[1, 1, 0.14, 0.1]",0.16,+,95,0.967890361753487,0.6734374761581421
"[1, 1, 0.14, 0.1]",0.16,+,96,0.9679521506660845,0.6678711175918579
"[1, 1, 0.14, 0.1]",0.16,+,97,0.9680098203178422,0.66845703125
"[1, 1, 0.14, 0.1]",0.16,+,98,0.9680551321870804,0.671191394329071
"[1, 1, 0.14, 0.1]",0.16,+,99,0.9680922055346388,0.679882824420929
"[1, 1, 0.14, 0.1]",0.16,+,100,0.9681333981430372,0.69482421875
"[1, 1, 0.14, 0.1]",0.16,+,101,0.9681745907514355,0.6932617425918579
"[1, 1, 0.14, 0.1]",0.16,+,102,0.9682116640989941,0.6923828125
"[1, 1, 0.14, 0.1]",0.16,+,103,0.9682487374465526,0.6903320550918579
"[1, 1, 0.14, 0.1]",0.16,+,104,0.9682775722724314,0.683789074420929
"[1, 1, 0.14, 0.1]",0.16,+,105,0.9683187648808298,0.689453125
"[1, 1, 0.14, 0.1]",0.16,+,106,0.9683352419241891,0.6961914300918579
"[1, 1, 0.14, 0.1]",0.16,+,107,0.9683846730542671,0.691113293170929
"[1, 1, 0.14, 0.1]",0.16,+,108,0.968413507880146,0.6957031488418579
"[1, 1, 0.14, 0.1]",0.16,+,109,0.968462939010224,0.696093738079071
"[1, 1, 0.14, 0.1]",0.16,+,110,0.9684794160535833,0.700390636920929
"[1, 1, 0.14, 0.1]",0.16,+,111,0.968512370140302,0.698046863079071
"[1, 1, 0.14, 0.1]",0.16,+,112,0.9685412049661809,0.7012695074081421
"[1, 1, 0.14, 0.1]",0.16,+,113,0.96856180127038,0.7056640386581421
"[1, 1, 0.14, 0.1]",0.16,+,114,0.9685906360962588,0.7049804925918579
"[1, 1, 0.14, 0.1]",0.16,+,115,0.9686235901829776,0.6763671636581421
"[1, 1, 0.14, 0.1]",0.16,+,116,0.9686647827913759,0.684765636920929
"[1, 1, 0.14, 0.1]",0.16,+,117,0.9686894983564149,0.688769519329071
"[1, 1, 0.14, 0.1]",0.16,+,118,0.9687224524431336,0.69091796875
"[1, 1, 0.14, 0.1]",0.16,+,119,0.9687718835732116,0.6944335699081421
"[1, 1, 0.14, 0.1]",0.16,+,120,0.9688171954424498,0.695605456829071
"[1, 1, 0.14, 0.1]",0.16,+,121,0.9688789843550474,0.6937500238418579
"[1, 1, 0.14, 0.1]",0.16,+,122,0.9689036999200863,0.6973632574081421
"[1, 1, 0.14, 0.1]",0.16,+,123,0.9689284154851253,0.7002929449081421
"[1, 1, 0.14, 0.1]",0.16,+,124,0.968961369571844,0.7083984613418579
"[1, 1, 0.14, 0.1]",0.16,+,125,0.9689943236585628,0.7083984613418579
"[1, 1, 0.14, 0.1]",0.16,+,126,0.9690149199627619,0.7071288824081421
"[1, 1, 0.14, 0.1]",0.16,+,127,0.9690437547886407,0.7085937261581421
"[1, 1, 0.14, 0.1]",0.16,+,128,0.9690849473970391,0.7119140625
"[1, 1, 0.14, 0.1]",0.16,+,129,0.9691137822229179,0.71728515625
"[1, 1, 0.14, 0.1]",0.16,+,130,0.9691426170487968,0.7162109613418579
"[1, 1, 0.14, 0.1]",0.16,+,131,0.9691590940921561,0.7120116949081421
"[1, 1, 0.14, 0.1]",0.16,+,132,0.9691920481788748,0.7098633050918579
"[1, 1, 0.14, 0.1]",0.16,+,133,0.969212644483074,0.71044921875
"[1, 1, 0.14, 0.1]",0.16,+,134,0.9692497178306325,0.71826171875
"[1, 1, 0.14, 0.1]",0.16,+,135,0.9692909104390308,0.72119140625
"[1, 1, 0.14, 0.1]",0.16,+,136,0.9693073874823902,0.720996081829071
"[1, 1, 0.14, 0.1]",0.16,+,137,0.969336222308269,0.716113269329071
"[1, 1, 0.14, 0.1]",0.16,+,138,0.9693526993516284,0.719531238079071
"[1, 1, 0.14, 0.1]",0.16,+,139,0.9693815341775072,0.716796875
"[1, 1, 0.14, 0.1]",0.16,+,140,0.9694062497425462,0.719433605670929
"[1, 1, 0.14, 0.1]",0.16,+,141,0.9694309653075852,0.720898449420929
"[1, 1, 0.14, 0.1]",0.16,+,142,0.9694556808726242,0.7196289300918579
"[1, 1, 0.14, 0.1]",0.16,+,143,0.9694680386551437,0.721875011920929
"[1, 1, 0.14, 0.1]",0.16,+,144,0.9694886349593429,0.7236328125
"[1, 1, 0.14, 0.1]",0.16,+,145,0.9695009927418624,0.720019519329071
"[1, 1, 0.14, 0.1]",0.16,+,146,0.9695257083069014,0.7201172113418579
"[1, 1, 0.14, 0.1]",0.16,+,147,0.9695586623936201,0.7254883050918579
"[1, 1, 0.14, 0.1]",0.16,+,148,0.9695792586978192,0.725878894329071
"[1, 1, 0.14, 0.1]",0.16,+,149,0.9696039742628583,0.726757824420929
"[1, 1, 0.14, 0.1]",0.16,+,150,0.9696369283495769,0.725390613079071
"[1, 1, 0.14, 0.1]",0.16,+,151,0.9696492861320964,0.724804699420929
"[1, 1, 0.14, 0.1]",0.16,+,152,0.9696822402188151,0.71875
"[1, 1, 0.14, 0.1]",0.16,+,153,0.969711075044694,0.719042956829071
"[1, 1, 0.14, 0.1]",0.16,+,154,0.9697440291314127,0.720507800579071
"[1, 1, 0.14, 0.1]",0.16,+,155,0.9697687446964517,0.724804699420929
"[1, 1, 0.14, 0.1]",0.16,+,156,0.9697811024789712,0.7232421636581421
"[1, 1, 0.14, 0.1]",0.16,+,157,0.9697975795223305,0.7259765863418579
"[1, 1, 0.14, 0.1]",0.16,+,158,0.96980993730485,0.72607421875
"[1, 1, 0.14, 0.1]",0.16,+,159,0.969834652869889,0.7271484136581421
"[1, 1, 0.14, 0.1]",0.16,+,160,0.9698634876957679,0.7328125238418579
"[1, 1, 0.14, 0.1]",0.16,+,161,0.9698882032608069,0.7308593988418579
"[1, 1, 0.14, 0.1]",0.16,+,162,0.9699046803041662,0.726269543170929
"[1, 1, 0.14, 0.1]",0.16,+,163,0.9699417536517247,0.7310546636581421
"[1, 1, 0.14, 0.1]",0.16,+,164,0.9699541114342443,0.73095703125
"[1, 1, 0.14, 0.1]",0.16,+,165,0.9699788269992833,0.7354491949081421
"[1, 1, 0.14, 0.1]",0.16,+,166,0.9699953040426426,0.735644519329071
"[1, 1, 0.14, 0.1]",0.16,+,167,0.9700076618251621,0.732714831829071
"[1, 1, 0.14, 0.1]",0.16,+,168,0.9700406159118807,0.734375
"[1, 1, 0.14, 0.1]",0.16,+,169,0.9700529736944002,0.7271484136581421
"[1, 1, 0.14, 0.1]",0.16,+,170,0.9700735699985995,0.733691394329071
"[1, 1, 0.14, 0.1]",0.16,+,171,0.9700776892594393,0.736328125
"[1, 1, 0.14, 0.1]",0.16,+,172,0.9700941663027987,0.73974609375
"[1, 1, 0.14, 0.1]",0.16,+,173,0.9701230011286774,0.7452148199081421
"[1, 1, 0.14, 0.1]",0.16,+,174,0.9701271203895173,0.7432616949081421
"[1, 1, 0.14, 0.1]",0.16,+,175,0.970160074476236,0.742968738079071
"[1, 1, 0.14, 0.1]",0.16,+,176,0.970184790041275,0.74072265625
"[1, 1, 0.14, 0.1]",0.16,+,177,0.9702136248671538,0.73486328125
"[1, 1, 0.14, 0.1]",0.16,+,178,0.970234221171353,0.737988293170929
"[1, 1, 0.14, 0.1]",0.16,+,179,0.9702506982147123,0.7417968511581421
"[1, 1, 0.14, 0.1]",0.16,+,180,0.9702671752580717,0.74365234375
"[1, 1, 0.14, 0.1]",0.16,+,181,0.9703042486056302,0.7431640625
"[1, 1, 0.14, 0.1]",0.16,+,182,0.9703289641706692,0.749218761920929
"[1, 1, 0.14, 0.1]",0.16,+,183,0.9703577989965481,0.7503906488418579
"[1, 1, 0.14, 0.1]",0.16,+,184,0.9703742760399074,0.7510741949081421
"[1, 1, 0.14, 0.1]",0.16,+,185,0.9703948723441066,0.759765625
"[1, 1, 0.14, 0.1]",0.16,+,186,0.9704154686483057,0.761523425579071
"[1, 1, 0.14, 0.1]",0.16,+,187,0.9704443034741846,0.759082019329071
"[1, 1, 0.14, 0.1]",0.16,+,188,0.9704731383000634,0.761425793170929
"[1, 1, 0.14, 0.1]",0.16,+,189,0.9704854960825829,0.76123046875
"[1, 1, 0.14, 0.1]",0.16,+,190,0.9705019731259423,0.760449230670929
"[1, 1, 0.14, 0.1]",0.16,+,191,0.970534927212661,0.755664050579071
"[1, 1, 0.14, 0.1]",0.16,+,192,0.9705555235168601,0.758007824420929
"[1, 1, 0.14, 0.1]",0.16,+,193,0.9705761198210593,0.76123046875
"[1, 1, 0.14, 0.1]",0.16,+,194,0.9706049546469382,0.7608398199081421
"[1, 1, 0.14, 0.1]",0.16,+,195,0.9706379087336569,0.763964831829071
"[1, 1, 0.14, 0.1]",0.16,+,196,0.9706543857770161,0.764355480670929
"[1, 1, 0.14, 0.1]",0.16,+,197,0.9706626242986959,0.7669922113418579
"[1, 1, 0.14, 0.1]",0.16,+,198,0.9706791013420552,0.765332043170929
"[1, 1, 0.14, 0.1]",0.16,+,199,0.9706955783854145,0.767285168170929
"[1, 1, 0.14, 0.1]",0.64,+,0,0.9852077343241529,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,1,0.9885072622568606,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,2,0.9893681877723861,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,3,0.9896853708570534,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,4,0.9898048294214086,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,5,0.9898624990731663,0.10195312649011612
"[1, 1, 0.14, 0.1]",0.64,+,6,0.9899242879857638,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,7,0.9899860768983614,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,8,0.9900231502459199,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,9,0.9900437465501191,0.10214843600988388
"[1, 1, 0.14, 0.1]",0.64,+,10,0.9900684621151581,0.12431640923023224
"[1, 1, 0.14, 0.1]",0.64,+,11,0.9900849391585174,0.1494140625
"[1, 1, 0.14, 0.1]",0.64,+,12,0.9901261317669158,0.17255859076976776
"[1, 1, 0.14, 0.1]",0.64,+,13,0.990142608810275,0.15908202528953552
"[1, 1, 0.14, 0.1]",0.64,+,14,0.9901508473319548,0.171875
"[1, 1, 0.14, 0.1]",0.64,+,15,0.9901590858536344,0.15996094048023224
"[1, 1, 0.14, 0.1]",0.64,+,16,0.9901673243753141,0.16054686903953552
"[1, 1, 0.14, 0.1]",0.64,+,17,0.9901796821578336,0.16884765028953552
"[1, 1, 0.14, 0.1]",0.64,+,18,0.9901920399403531,0.1796875
"[1, 1, 0.14, 0.1]",0.64,+,19,0.9902332325487515,0.16933593153953552
"[1, 1, 0.14, 0.1]",0.64,+,20,0.9902497095921108,0.17050781846046448
"[1, 1, 0.14, 0.1]",0.64,+,21,0.9903156177655481,0.16416016221046448
"[1, 1, 0.14, 0.1]",0.64,+,22,0.9903238562872279,0.13710936903953552
"[1, 1, 0.14, 0.1]",0.64,+,23,0.9903485718522669,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,24,0.9903609296347863,0.12529297173023224
"[1, 1, 0.14, 0.1]",0.64,+,25,0.9903774066781457,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,26,0.9903897644606652,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,27,0.9904062415040246,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,28,0.9904309570690635,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,29,0.9904515533732627,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,30,0.9904639111557823,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,31,0.9904803881991415,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,32,0.9904968652425009,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,33,0.9905133422858602,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,34,0.9905257000683797,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,35,0.9905421771117391,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,36,0.9905627734159382,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,37,0.9905792504592976,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,38,0.9905874889809773,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,39,0.9905957275026569,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,40,0.9905957275026569,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,41,0.9906039660243366,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,42,0.990616323806856,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,43,0.9906245623285358,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,44,0.9906328008502154,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,45,0.9906410393718951,0.10507812350988388
"[1, 1, 0.14, 0.1]",0.64,+,46,0.9906492778935748,0.11093749850988388
"[1, 1, 0.14, 0.1]",0.64,+,47,0.9906616356760943,0.12236328423023224
"[1, 1, 0.14, 0.1]",0.64,+,48,0.9906657549369341,0.13251952826976776
"[1, 1, 0.14, 0.1]",0.64,+,49,0.990669874197774,0.13720703125
"[1, 1, 0.14, 0.1]",0.64,+,50,0.9906739934586137,0.14296874403953552
"[1, 1, 0.14, 0.1]",0.64,+,51,0.9906822319802935,0.15244141221046448
"[1, 1, 0.14, 0.1]",0.64,+,52,0.9906863512411332,0.158203125
"[1, 1, 0.14, 0.1]",0.64,+,53,0.990694589762813,0.16572265326976776
"[1, 1, 0.14, 0.1]",0.64,+,54,0.9906987090236528,0.16582031548023224
"[1, 1, 0.14, 0.1]",0.64,+,55,0.9907028282844926,0.169921875
"[1, 1, 0.14, 0.1]",0.64,+,56,0.9907151860670121,0.17080077528953552
"[1, 1, 0.14, 0.1]",0.64,+,57,0.9907275438495317,0.16923828423023224
"[1, 1, 0.14, 0.1]",0.64,+,58,0.9907357823712113,0.1650390625
"[1, 1, 0.14, 0.1]",0.64,+,59,0.9907646171970902,0.162109375
"[1, 1, 0.14, 0.1]",0.64,+,60,0.9907852135012893,0.16435547173023224
"[1, 1, 0.14, 0.1]",0.64,+,61,0.9907975712838089,0.16533203423023224
"[1, 1, 0.14, 0.1]",0.64,+,62,0.9908222868488479,0.16523437201976776
"[1, 1, 0.14, 0.1]",0.64,+,63,0.9908387638922072,0.16455078125
"[1, 1, 0.14, 0.1]",0.64,+,64,0.9908470024138869,0.16552734375
"[1, 1, 0.14, 0.1]",0.64,+,65,0.9908511216747267,0.16660156846046448
"[1, 1, 0.14, 0.1]",0.64,+,66,0.9908964335439648,0.16416016221046448
"[1, 1, 0.14, 0.1]",0.64,+,67,0.9909335068915234,0.16542968153953552
"[1, 1, 0.14, 0.1]",0.64,+,68,0.9909582224565624,0.16289062798023224
"[1, 1, 0.14, 0.1]",0.64,+,69,0.990966460978242,0.16328124701976776
"[1, 1, 0.14, 0.1]",0.64,+,70,0.9909788187607615,0.16416016221046448
"[1, 1, 0.14, 0.1]",0.64,+,71,0.9909870572824412,0.16376952826976776
"[1, 1, 0.14, 0.1]",0.64,+,72,0.9910076535866404,0.16562500596046448
"[1, 1, 0.14, 0.1]",0.64,+,73,0.9910158921083201,0.16777344048023224
"[1, 1, 0.14, 0.1]",0.64,+,74,0.99102001136916,0.16669921576976776
"[1, 1, 0.14, 0.1]",0.64,+,75,0.9910323691516795,0.16757813096046448
"[1, 1, 0.14, 0.1]",0.64,+,76,0.9910488461950387,0.16621093451976776
"[1, 1, 0.14, 0.1]",0.64,+,77,0.9910612039775583,0.16748046875
"[1, 1, 0.14, 0.1]",0.64,+,78,0.9910776810209176,0.16445311903953552
"[1, 1, 0.14, 0.1]",0.64,+,79,0.9910859195425973,0.16376952826976776
"[1, 1, 0.14, 0.1]",0.64,+,80,0.9910900388034372,0.16494140028953552
"[1, 1, 0.14, 0.1]",0.64,+,81,0.9911023965859567,0.16298827528953552
"[1, 1, 0.14, 0.1]",0.64,+,82,0.9911188736293159,0.1640625
"[1, 1, 0.14, 0.1]",0.64,+,83,0.9911188736293159,0.16513672471046448
"[1, 1, 0.14, 0.1]",0.64,+,84,0.9911271121509956,0.16562500596046448
"[1, 1, 0.14, 0.1]",0.64,+,85,0.9911477084551948,0.16533203423023224
"[1, 1, 0.14, 0.1]",0.64,+,86,0.9911600662377144,0.16396483778953552
"[1, 1, 0.14, 0.1]",0.64,+,87,0.9911641854985541,0.16249999403953552
"[1, 1, 0.14, 0.1]",0.64,+,88,0.9911765432810736,0.16259765625
"[1, 1, 0.14, 0.1]",0.64,+,89,0.991193020324433,0.15800781548023224
"[1, 1, 0.14, 0.1]",0.64,+,90,0.9912012588461127,0.15556640923023224
"[1, 1, 0.14, 0.1]",0.64,+,91,0.9912259744111517,0.146484375
"[1, 1, 0.14, 0.1]",0.64,+,92,0.9912342129328313,0.15771484375
"[1, 1, 0.14, 0.1]",0.64,+,93,0.991242451454511,0.15556640923023224
"[1, 1, 0.14, 0.1]",0.64,+,94,0.9912506899761907,0.15478515625
"[1, 1, 0.14, 0.1]",0.64,+,95,0.9912548092370305,0.15703125298023224
"[1, 1, 0.14, 0.1]",0.64,+,96,0.9912712862803899,0.15517577528953552
"[1, 1, 0.14, 0.1]",0.64,+,97,0.9912712862803899,0.15322265028953552
"[1, 1, 0.14, 0.1]",0.64,+,98,0.9912836440629094,0.15273436903953552
"[1, 1, 0.14, 0.1]",0.64,+,99,0.9913001211062686,0.15000000596046448
"[1, 1, 0.14, 0.1]",0.64,+,100,0.9913207174104679,0.14560547471046448
"[1, 1, 0.14, 0.1]",0.64,+,101,0.9913207174104679,0.14472655951976776
"[1, 1, 0.14, 0.1]",0.64,+,102,0.9913330751929874,0.13935546576976776
"[1, 1, 0.14, 0.1]",0.64,+,103,0.991341313714667,0.13583984971046448
"[1, 1, 0.14, 0.1]",0.64,+,104,0.9913619100188662,0.134765625
"[1, 1, 0.14, 0.1]",0.64,+,105,0.9913783870622256,0.14755859971046448
"[1, 1, 0.14, 0.1]",0.64,+,106,0.9913907448447451,0.14492186903953552
"[1, 1, 0.14, 0.1]",0.64,+,107,0.9913907448447451,0.14716796576976776
"[1, 1, 0.14, 0.1]",0.64,+,108,0.9913948641055849,0.14287109673023224
"[1, 1, 0.14, 0.1]",0.64,+,109,0.9914154604097841,0.13886718451976776
"[1, 1, 0.14, 0.1]",0.64,+,110,0.991440175974823,0.13808593153953552
"[1, 1, 0.14, 0.1]",0.64,+,111,0.9914648915398621,0.13779297471046448
"[1, 1, 0.14, 0.1]",0.64,+,112,0.9914731300615418,0.13398437201976776
"[1, 1, 0.14, 0.1]",0.64,+,113,0.9915019648874206,0.13427734375
"[1, 1, 0.14, 0.1]",0.64,+,114,0.9915307997132995,0.11738280951976776
"[1, 1, 0.14, 0.1]",0.64,+,115,0.9915390382349791,0.12050781399011612
"[1, 1, 0.14, 0.1]",0.64,+,116,0.9915555152783384,0.12099609524011612
"[1, 1, 0.14, 0.1]",0.64,+,117,0.9915596345391783,0.12099609524011612
"[1, 1, 0.14, 0.1]",0.64,+,118,0.9915678730608579,0.12158203125
"[1, 1, 0.14, 0.1]",0.64,+,119,0.9915884693650572,0.12226562201976776
"[1, 1, 0.14, 0.1]",0.64,+,120,0.9915967078867368,0.123046875
"[1, 1, 0.14, 0.1]",0.64,+,121,0.9916049464084165,0.12265624850988388
"[1, 1, 0.14, 0.1]",0.64,+,122,0.991617304190936,0.12324218451976776
"[1, 1, 0.14, 0.1]",0.64,+,123,0.9916461390168149,0.10771484673023224
"[1, 1, 0.14, 0.1]",0.64,+,124,0.9916708545818538,0.1103515625
"[1, 1, 0.14, 0.1]",0.64,+,125,0.9916790931035335,0.11025390774011612
"[1, 1, 0.14, 0.1]",0.64,+,126,0.991691450886053,0.1103515625
"[1, 1, 0.14, 0.1]",0.64,+,127,0.9917120471902522,0.1103515625
"[1, 1, 0.14, 0.1]",0.64,+,128,0.9917202857119318,0.13525390625
"[1, 1, 0.14, 0.1]",0.64,+,129,0.9917285242336116,0.13496093451976776
"[1, 1, 0.14, 0.1]",0.64,+,130,0.9917367627552912,0.13486328721046448
"[1, 1, 0.14, 0.1]",0.64,+,131,0.9917450012769709,0.14785155653953552
"[1, 1, 0.14, 0.1]",0.64,+,132,0.9917532397986505,0.14443358778953552
"[1, 1, 0.14, 0.1]",0.64,+,133,0.9917614783203302,0.13339844346046448
"[1, 1, 0.14, 0.1]",0.64,+,134,0.9917820746245294,0.13369140028953552
"[1, 1, 0.14, 0.1]",0.64,+,135,0.991790313146209,0.13066406548023224
"[1, 1, 0.14, 0.1]",0.64,+,136,0.9918026709287285,0.12910155951976776
"[1, 1, 0.14, 0.1]",0.64,+,137,0.9918232672329277,0.12148437649011612
"[1, 1, 0.14, 0.1]",0.64,+,138,0.9918315057546074,0.12001953274011612
"[1, 1, 0.14, 0.1]",0.64,+,139,0.9918603405804862,0.11992187798023224
"[1, 1, 0.14, 0.1]",0.64,+,140,0.9918726983630057,0.12050781399011612
"[1, 1, 0.14, 0.1]",0.64,+,141,0.9918891754063651,0.11728515475988388
"[1, 1, 0.14, 0.1]",0.64,+,142,0.9919138909714041,0.12568359076976776
"[1, 1, 0.14, 0.1]",0.64,+,143,0.9919344872756033,0.12861327826976776
"[1, 1, 0.14, 0.1]",0.64,+,144,0.9919592028406423,0.12285156548023224
"[1, 1, 0.14, 0.1]",0.64,+,145,0.9919756798840016,0.10712890326976776
"[1, 1, 0.14, 0.1]",0.64,+,146,0.9919962761882007,0.10712890326976776
"[1, 1, 0.14, 0.1]",0.64,+,147,0.9920168724924,0.10810546576976776
