prune_rate,compression,epochs,top_5,top_1
0.1,0.06507434764377641,30,0.949902355670929,0.5848633050918579
0.3,0.1893687707641196,30,0.948437511920929,0.586230456829071
0.4,0.25045963293874784,30,0.945117175579071,0.5821288824081421
0.6,0.37249621004418926,30,0.9471679925918579,0.5811523199081421
0.9,0.5491565332387188,30,0.9482421875,0.584765613079071
1.1,0.6559526497435733,30,0.9500976800918579,0.58837890625
1.3,0.7545560107086411,30,0.951367199420929,0.59228515625
1.4,0.7949553269038481,30,0.9512695074081421,0.585156261920929
1.5,0.8205657517014483,30,0.950878918170929,0.58349609375
1.6,0.8414992097538948,30,0.9502929449081421,0.5746093988418579
1.7,0.8611747250266103,30,0.9466797113418579,0.5557616949081421
1.8,0.8792213656742895,30,0.944140613079071,0.5501953363418579
1.9,0.894865013063252,30,0.937792956829071,0.531933605670929
1.92,0.8977679579395542,30,0.938671886920929,0.535839855670929
1.95,0.9015579137502823,30,0.9378906488418579,0.520214855670929
2.1,0.9208947521207625,30,0.920117199420929,0.47880858182907104
2.2,0.9314098635615908,30,0.9102538824081421,0.44951170682907104
2.25,0.9359255555913943,30,0.913769543170929,0.4530273377895355
2.35,0.9448279198787214,30,0.890917956829071,0.41357421875
2.4,0.9487630229332645,30,0.86572265625,0.37031251192092896
2.6,0.9619391671773699,30,0.662792980670929,0.2001953125
2.8,0.9715188852691675,30,0.49931639432907104,0.13623046875
2.9,0.9753410960229655,30,0.49853515625,0.09814453125
3.1,0.9813405154339903,30,0.49853515625,0.09765625
3.15,0.9826307131567913,30,0.49853515625,0.09765625
3.12,0.9818082121085057,30,0.49853515625,0.09765625
3.22,0.9842273328387575,30,0.49853515625,0.09765625
3.29,0.9852917459600684,30,0.49853515625,0.09765625
3.35,0.9864367964390542,30,0.49853515625,0.09765625
3.4,0.987339934845015,30,0.49853515625,0.09765625
3.45,0.9880817985356256,30,0.49853515625,0.09765625
3.5,0.9887107699254911,30,0.49853515625,0.09765625
3.55,0.9894365061445667,30,0.49853515625,0.09765625
3.6,0.989871947876012,30,0.49853515625,0.09765625
3.65,0.9903073896074573,30,0.49853515625,0.09765625
3.7,0.9908234686965778,30,0.49853515625,0.09765625
3.75,0.9912750378995581,30,0.49853515625,0.09765625
3.8,0.9916943521594684,30,0.49853515625,0.09765625
3.85,0.9920491565332388,30,0.49853515625,0.09765625
3.9,0.992468470793149,30,0.49853515625,0.09765625
3.95,0.9927426378092443,30,0.49853515625,0.09765625
4.0,0.9930006773538045,30,0.49853515625,0.09765625
4.25,0.9940812179466503,30,0.49853515625,0.09765625
4.5,0.9947263168080508,30,0.49853515625,0.09765625
5.0,0.9956939651001516,30,0.49853515625,0.09765625
6.0,0.9961294068315969,30,0.49853515625,0.09765625
