,stdev,val_1
0,0.0,0.579882800579071
1,0.034482758620689655,0.5804687738418579
2,0.06896551724137931,0.5687500238418579
3,0.10344827586206896,0.547070324420929
4,0.13793103448275862,0.509570300579071
5,0.1724137931034483,0.45585936307907104
6,0.20689655172413793,0.4124999940395355
7,0.24137931034482757,0.37109375
8,0.27586206896551724,0.3294921815395355
9,0.3103448275862069,0.2964843809604645
10,0.3448275862068966,0.27714842557907104
11,0.3793103448275862,0.25615233182907104
12,0.41379310344827586,0.23818358778953552
13,0.4482758620689655,0.22451171278953552
14,0.48275862068965514,0.21318359673023224
15,0.5172413793103449,0.20419922471046448
16,0.5517241379310345,0.18388672173023224
17,0.5862068965517241,0.177734375
18,0.6206896551724138,0.1767578125
19,0.6551724137931034,0.17021484673023224
20,0.6896551724137931,0.16464844346046448
21,0.7241379310344828,0.16298827528953552
22,0.7586206896551724,0.15976563096046448
23,0.7931034482758621,0.15068359673023224
24,0.8275862068965517,0.1513671875
25,0.8620689655172413,0.14687499403953552
26,0.896551724137931,0.14433594048023224
27,0.9310344827586207,0.14687499403953552
28,0.9655172413793103,0.14189453423023224
29,1.0,0.13828125596046448
