,stdev,val_1
0,0.0,0.59228515625
1,0.034482758620689655,0.588671863079071
2,0.06896551724137931,0.578906238079071
3,0.10344827586206896,0.5557616949081421
4,0.13793103448275862,0.525097668170929
5,0.1724137931034483,0.4852539002895355
6,0.20689655172413793,0.4483398497104645
7,0.24137931034482757,0.4149414002895355
8,0.27586206896551724,0.3916015625
9,0.3103448275862069,0.36357420682907104
10,0.3448275862068966,0.3359375
11,0.3793103448275862,0.3163085877895355
12,0.41379310344827586,0.2943359315395355
13,0.4482758620689655,0.2796874940395355
14,0.48275862068965514,0.255859375
15,0.5172413793103449,0.2509765625
16,0.5517241379310345,0.23857422173023224
17,0.5862068965517241,0.22958984971046448
18,0.6206896551724138,0.21640625596046448
19,0.6551724137931034,0.20205077528953552
20,0.6896551724137931,0.19462890923023224
21,0.7241379310344828,0.18291015923023224
22,0.7586206896551724,0.17998047173023224
23,0.7931034482758621,0.18007811903953552
24,0.8275862068965517,0.17011718451976776
25,0.8620689655172413,0.17236328125
26,0.896551724137931,0.16367188096046448
27,0.9310344827586207,0.15937499701976776
28,0.9655172413793103,0.14960937201976776
29,1.0,0.15410156548023224
