,stdev,val_1
0,0.0,0.5562499761581421
1,0.034482758620689655,0.5567382574081421
2,0.06896551724137931,0.5517578125
3,0.10344827586206896,0.546875
4,0.13793103448275862,0.5331054925918579
5,0.1724137931034483,0.511914074420929
6,0.20689655172413793,0.48115235567092896
7,0.24137931034482757,0.4658203125
8,0.27586206896551724,0.4429687559604645
9,0.3103448275862069,0.4278320372104645
10,0.3448275862068966,0.40107423067092896
11,0.3793103448275862,0.3783203065395355
12,0.41379310344827586,0.35810548067092896
13,0.4482758620689655,0.345703125
14,0.48275862068965514,0.3326171934604645
15,0.5172413793103449,0.31640625
16,0.5517241379310345,0.29150390625
17,0.5862068965517241,0.29443359375
18,0.6206896551724138,0.2769531309604645
19,0.6551724137931034,0.26738280057907104
20,0.6896551724137931,0.25800782442092896
21,0.7241379310344828,0.2490234375
22,0.7586206896551724,0.24296875298023224
23,0.7931034482758621,0.23564453423023224
24,0.8275862068965517,0.23271484673023224
25,0.8620689655172413,0.2255859375
26,0.896551724137931,0.21894530951976776
27,0.9310344827586207,0.20957031846046448
28,0.9655172413793103,0.20458984375
29,1.0,0.20498046278953552
