stdev,val_1
0.0,0.8721679449081421
0.034482758620689655,0.871386706829071
0.06896551724137931,0.8709961175918579
0.10344827586206896,0.8578125238418579
0.13793103448275862,0.8536132574081421
0.1724137931034483,0.841015636920929
0.20689655172413793,0.835253894329071
0.24137931034482757,0.8125
0.27586206896551724,0.7938476800918579
0.3103448275862069,0.7777343988418579
0.3448275862068966,0.761425793170929
0.3793103448275862,0.7416015863418579
0.41379310344827586,0.7186523675918579
0.4482758620689655,0.7049804925918579
0.48275862068965514,0.6820312738418579
0.5172413793103449,0.6678711175918579
0.5517241379310345,0.639453113079071
0.5862068965517241,0.6304687261581421
0.6206896551724138,0.6151367425918579
0.6551724137931034,0.6009765863418579
0.6896551724137931,0.576171875
0.7241379310344828,0.560546875
0.7586206896551724,0.5420898199081421
0.7931034482758621,0.528124988079071
0.8275862068965517,0.5186523199081421
0.8620689655172413,0.5047851800918579
0.896551724137931,0.49345701932907104
0.9310344827586207,0.48017579317092896
0.9655172413793103,0.4566406309604645
1.0,0.4478515684604645
