stdev,val_1
0.0,0.8739258050918579
0.034482758620689655,0.8720703125
0.06896551724137931,0.867968738079071
0.10344827586206896,0.8623046875
0.13793103448275862,0.85595703125
0.1724137931034483,0.8407226800918579
0.20689655172413793,0.8310546875
0.24137931034482757,0.8155273199081421
0.27586206896551724,0.7884765863418579
0.3103448275862069,0.778613269329071
0.3448275862068966,0.7525390386581421
0.3793103448275862,0.747753918170929
0.41379310344827586,0.7080078125
0.4482758620689655,0.708789050579071
0.48275862068965514,0.6771484613418579
0.5172413793103449,0.6646484136581421
0.5517241379310345,0.6463867425918579
0.5862068965517241,0.6297851800918579
0.6206896551724138,0.6068359613418579
0.6551724137931034,0.600781261920929
0.6896551724137931,0.5741211175918579
0.7241379310344828,0.564648449420929
0.7586206896551724,0.548535168170929
0.7931034482758621,0.530957043170929
0.8275862068965517,0.5228515863418579
0.8620689655172413,0.513964831829071
0.896551724137931,0.500781238079071
0.9310344827586207,0.4867187440395355
0.9655172413793103,0.4632812440395355
1.0,0.4510742127895355
