stdev,val_1
0.0,0.5731445550918579
0.034482758620689655,0.569531261920929
0.06896551724137931,0.56396484375
0.10344827586206896,0.54736328125
0.13793103448275862,0.5331054925918579
0.1724137931034483,0.510546863079071
0.20689655172413793,0.4852539002895355
0.24137931034482757,0.4605468809604645
0.27586206896551724,0.43232423067092896
0.3103448275862069,0.41191405057907104
0.3448275862068966,0.38007813692092896
0.3793103448275862,0.3573242127895355
0.41379310344827586,0.3516601622104645
0.4482758620689655,0.3248046934604645
0.48275862068965514,0.3017578125
0.5172413793103449,0.28681641817092896
0.5517241379310345,0.263671875
0.5862068965517241,0.25312501192092896
0.6206896551724138,0.24287109076976776
0.6551724137931034,0.23232421278953552
0.6896551724137931,0.21601562201976776
0.7241379310344828,0.21005859971046448
0.7586206896551724,0.19697265326976776
0.7931034482758621,0.18984374403953552
0.8275862068965517,0.1826171875
0.8620689655172413,0.17099609971046448
0.896551724137931,0.17031249403953552
0.9310344827586207,0.16132812201976776
0.9655172413793103,0.15644530951976776
1.0,0.15419921278953552
