stdev,val_1
0.0,0.576171875
0.034482758620689655,0.572460949420929
0.06896551724137931,0.5704101324081421
0.10344827586206896,0.55322265625
0.13793103448275862,0.530468761920929
0.1724137931034483,0.5025390386581421
0.20689655172413793,0.4691406190395355
0.24137931034482757,0.4345703125
0.27586206896551724,0.3995117247104645
0.3103448275862069,0.37763673067092896
0.3448275862068966,0.3470703065395355
0.3793103448275862,0.33222657442092896
0.41379310344827586,0.30439454317092896
0.4482758620689655,0.2880859375
0.48275862068965514,0.27226561307907104
0.5172413793103449,0.2554687559604645
0.5517241379310345,0.2530273497104645
0.5862068965517241,0.23789063096046448
0.6206896551724138,0.2333984375
0.6551724137931034,0.2236328125
0.6896551724137931,0.21455077826976776
0.7241379310344828,0.20751953125
0.7586206896551724,0.20097656548023224
0.7931034482758621,0.19785156846046448
0.8275862068965517,0.19658203423023224
0.8620689655172413,0.18310546875
0.896551724137931,0.18525390326976776
0.9310344827586207,0.17753906548023224
0.9655172413793103,0.17753906548023224
1.0,0.17851562798023224
