range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5735,0.994492548,0.416699231
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5736,0.994492548,0.423242182
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5737,0.994492548,0.426562488
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5738,0.994492548,0.424804688
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5739,0.994492548,0.434960932
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5740,0.994492548,0.420214832
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5741,0.994492548,0.428124994
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5742,0.994492548,0.419433594
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5743,0.994492548,0.423437506
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5744,0.994492548,0.425976574
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5745,0.994492548,0.423046887
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5746,0.994492548,0.427734375
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5747,0.994492548,0.428906262
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5748,0.994492548,0.433691412
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5749,0.994492548,0.428320318
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5750,0.994492548,0.435546875
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5751,0.994492548,0.431054682
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5752,0.994492548,0.448437512
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5753,0.994492548,0.446093738
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5754,0.994492548,0.431152344
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5755,0.994492548,0.42666015
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5756,0.994492548,0.440722644
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5757,0.994492548,0.4383789
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5758,0.994492548,0.434082031
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5759,0.994492548,0.434374988
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5760,0.994492548,0.4461914
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5761,0.994492548,0.435351551
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5762,0.994492548,0.439648449
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5763,0.994492548,0.441601574
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5764,0.994492548,0.441601574
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5765,0.994492548,0.438085943
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5766,0.994492548,0.437011719
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5767,0.994492548,0.435351551
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5768,0.994492548,0.436132818
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5769,0.994492548,0.434082031
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5770,0.994492548,0.43271485
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5771,0.994492548,0.435839832
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5772,0.994492548,0.431738287
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5773,0.994492548,0.431445301
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5774,0.994492548,0.433789074
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5775,0.994492548,0.436132818
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5776,0.994492548,0.4461914
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5777,0.994492548,0.439160168
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5778,0.994492548,0.436718762
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5779,0.994492548,0.447070301
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5780,0.994492548,0.433691412
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5781,0.994492548,0.427929699
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5782,0.994492548,0.438085943
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5783,0.994492548,0.429101557
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5784,0.994492548,0.441308588
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5785,0.994492548,0.443457037
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5786,0.994492548,0.44140625
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5787,0.994492548,0.416894525
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5788,0.994492548,0.437695324
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5789,0.994492548,0.436914057
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5790,0.994492548,0.409570307
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5791,0.994492548,0.433984369
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5792,0.994492548,0.431933582
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5793,0.994492548,0.436035156
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5794,0.994492548,0.435644537
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5795,0.994492548,0.432128906
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5796,0.994492548,0.430761725
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5797,0.994492548,0.429199219
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5798,0.994492548,0.4288086
"[0.9995, 0.9995, 0.9995, 0.9994]",0.97,+,5799,0.994492548,0.429882824
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5800,0.994492548,0.425976574
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5801,0.994492548,0.425488293
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5802,0.994492548,0.432128906
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5803,0.994492548,0.426171869
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5804,0.994492548,0.419140637
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5805,0.994492548,0.429980457
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5806,0.994492548,0.4209961
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5807,0.994492548,0.435351551
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5808,0.994492548,0.446875006
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5809,0.994492548,0.449023426
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5810,0.994492548,0.422656238
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5811,0.994492548,0.410839856
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5812,0.994492548,0.428906262
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5813,0.994492548,0.420800775
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5814,0.994492548,0.437304676
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5815,0.994492548,0.430664063
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5816,0.994492548,0.403808594
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5817,0.994492548,0.426367193
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5818,0.994492548,0.421777338
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5819,0.994492548,0.420605481
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5820,0.994492548,0.426367193
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5821,0.994492548,0.431250006
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5822,0.994492548,0.434960932
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5823,0.994492548,0.436132818
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5824,0.994492548,0.4227539
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5825,0.994492548,0.425390631
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5826,0.994492548,0.437597662
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5827,0.994492548,0.427050769
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5828,0.994492548,0.428710938
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5829,0.994492548,0.430957019
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5830,0.994492548,0.415722668
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5831,0.994492548,0.420019537
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5832,0.994492548,0.435449213
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5833,0.994492548,0.435937494
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5834,0.994492548,0.443945318
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5835,0.994492548,0.436914057
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5836,0.994492548,0.440039068
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5837,0.994492548,0.438476563
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5838,0.994492548,0.426562488
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5839,0.994492548,0.413085938
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5840,0.994492548,0.407519519
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5841,0.994492548,0.42578125
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5842,0.994492548,0.4140625
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5843,0.994492548,0.419433594
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5844,0.994492548,0.420312494
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5845,0.994492548,0.412597656
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5846,0.994492548,0.428320318
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5847,0.994492548,0.429492176
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5848,0.994492548,0.422265619
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5849,0.994492548,0.417285144
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5850,0.994492548,0.4209961
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5851,0.994492548,0.425390631
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5852,0.994492548,0.429492176
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5853,0.994492548,0.430078119
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5854,0.994492548,0.433691412
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5855,0.994492548,0.435937494
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5856,0.994492548,0.447070301
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5857,0.994492548,0.441015631
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5858,0.994492548,0.440332025
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5859,0.994492548,0.434179693
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5860,0.994492548,0.429199219
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5861,0.994492548,0.424316406
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5862,0.994492548,0.430468738
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5863,0.994492548,0.41796875
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5864,0.994492548,0.428222656
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5865,0.994492548,0.431933582
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5866,0.994492548,0.430371106
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5867,0.994492548,0.434570313
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5868,0.994492548,0.427734375
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5869,0.994492548,0.437402338
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5870,0.994492548,0.425878912
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5871,0.994492548,0.421582043
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5872,0.994492548,0.418945313
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5873,0.994492548,0.447070301
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5874,0.994492548,0.421582043
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5875,0.994492548,0.41884765
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5876,0.994492548,0.412109375
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5877,0.994492548,0.426757813
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5878,0.994492548,0.438476563
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5879,0.994492548,0.441503912
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5880,0.994492548,0.409765631
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5881,0.994492548,0.420800775
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5882,0.994492548,0.427343756
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5883,0.994492548,0.430859387
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5884,0.994492548,0.427929699
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5885,0.994492548,0.445410162
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5886,0.994492548,0.439257801
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5887,0.994492548,0.426757813
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5888,0.994492548,0.419531256
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5889,0.994492548,0.436035156
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5890,0.994492548,0.415527344
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5891,0.994492548,0.44140625
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5892,0.994492548,0.453906238
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5893,0.994492548,0.439257801
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5894,0.994492548,0.425000012
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5895,0.994492548,0.429003894
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5896,0.994492548,0.418652356
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5897,0.994492548,0.440625012
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5898,0.994492548,0.441113293
"[0.9995, 0.9995, 0.9995, 0.9994]",0.99,+,5899,0.994492548,0.426367193
"[0.71, 0.71, 0.38, 0.14]",64.0,*,0,0.9811585009185952,0.10205078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,1,0.9818134633921288,0.10205078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,2,0.9823901599097058,0.10205078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,3,0.9827073429943732,0.10205078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,4,0.9829544986447633,0.10205078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,5,0.983086314991638,0.1183593720197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,6,0.9831687002084346,0.1716796904802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,7,0.9832510854252312,0.1916015595197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,8,0.9833252321203484,0.2101562470197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,9,0.983358186207067,0.2188476622104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,10,0.983407617337145,0.2230468690395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,11,0.983457048467223,0.2259765565395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,12,0.9834900025539416,0.2277343720197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,13,0.983679488552574,0.1839843690395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,14,0.983733038943492,0.125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,15,0.9838566167686872,0.1715820282697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,16,0.983984313854722,0.1989257782697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,17,0.984107891679917,0.20166015625
"[0.71, 0.71, 0.38, 0.14]",64.0,*,18,0.984206753940073,0.20361328125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,19,0.984231469505112,0.22705078125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,20,0.9843632858519868,0.1991210877895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,21,0.984754615631771,0.1965820342302322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,22,0.9848740741961264,0.22216796875
"[0.71, 0.71, 0.38, 0.14]",64.0,*,23,0.9849482208912432,0.2855468690395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,24,0.9850017712821612,0.3013671934604645
"[0.71, 0.71, 0.38, 0.14]",64.0,*,25,0.9850470831513992,0.2458984404802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,26,0.985080037238118,0.2880859375
"[0.71, 0.71, 0.38, 0.14]",64.0,*,27,0.9851335876290358,0.3267578184604645
"[0.71, 0.71, 0.38, 0.14]",64.0,*,28,0.985178899498274,0.3156250119209289
"[0.71, 0.71, 0.38, 0.14]",64.0,*,29,0.985203615063313,0.3226562440395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,30,0.9853107158451488,0.29931640625
"[0.71, 0.71, 0.38, 0.14]",64.0,*,31,0.9853560277143868,0.285449206829071
"[0.71, 0.71, 0.38, 0.14]",64.0,*,32,0.9854013395836252,0.2706054747104645
"[0.71, 0.71, 0.38, 0.14]",64.0,*,33,0.9854425321920236,0.259765625
"[0.71, 0.71, 0.38, 0.14]",64.0,*,34,0.9854590092353828,0.2419921904802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,35,0.9854837248004218,0.2575195431709289
"[0.71, 0.71, 0.38, 0.14]",64.0,*,36,0.9856484952340152,0.2291015684604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,37,0.9857185226682924,0.1949218809604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,38,0.985730880450812,0.2098632752895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,39,0.9857432382333314,0.2064453065395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,40,0.9857473574941712,0.2222656309604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,41,0.9857844308417296,0.2142578065395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,42,0.9858132656676086,0.2057617157697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,43,0.9858215041892884,0.1961914002895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,44,0.9858338619718078,0.1755859404802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,45,0.9858379812326477,0.1893554627895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,46,0.9858503390151672,0.1609375029802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,47,0.9858585775368468,0.166015625
"[0.71, 0.71, 0.38, 0.14]",64.0,*,48,0.985928604971124,0.1521484404802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,49,0.9859450820144832,0.1717773377895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,50,0.985978036101202,0.1810546815395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,51,0.9859945131445612,0.1715820282697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,52,0.9860109901879208,0.1644531190395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,53,0.9860233479704402,0.1656250059604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,54,0.98602746723128,0.1615234315395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,55,0.9860357057529596,0.1690429747104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,56,0.9860604213179986,0.1682617217302322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,57,0.9860645405788384,0.1712890565395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,58,0.9860686598396784,0.1706054657697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,59,0.986081017622198,0.1861328184604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,60,0.986081017622198,0.1735351532697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,61,0.9860933754047174,0.1748046875
"[0.71, 0.71, 0.38, 0.14]",64.0,*,62,0.9861098524480768,0.1753906309604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,63,0.9861180909697564,0.1768554747104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,64,0.9861304487522758,0.1859374940395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,65,0.9861469257956352,0.1898437440395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,66,0.9861469257956352,0.1881835907697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,67,0.9861510450564752,0.1800781190395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,68,0.9861592835781549,0.1642578095197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,69,0.9861716413606744,0.1775390654802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,70,0.986179879882354,0.17919921875
"[0.71, 0.71, 0.38, 0.14]",64.0,*,71,0.986200476186553,0.1823242157697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,72,0.9862169532299124,0.1698242127895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,73,0.986225191751592,0.169921875
"[0.71, 0.71, 0.38, 0.14]",64.0,*,74,0.986225191751592,0.1705078184604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,75,0.986229311012432,0.1691406220197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,76,0.9862457880557912,0.16845703125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,77,0.9862581458383108,0.1571289002895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,78,0.9862828614033498,0.1689453125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,79,0.9862910999250296,0.18408203125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,80,0.9863322925334278,0.1810546815395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,81,0.9863487695767872,0.1999023407697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,82,0.986352888837627,0.2002929747104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,83,0.9863652466201464,0.201171875
"[0.71, 0.71, 0.38, 0.14]",64.0,*,84,0.9863652466201464,0.19970703125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,85,0.9863693658809864,0.2069335877895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,86,0.9863693658809864,0.2038085907697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,87,0.9863899621851856,0.1886718720197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,88,0.9863940814460254,0.1881835907697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,89,0.9863982007068652,0.18896484375
"[0.71, 0.71, 0.38, 0.14]",64.0,*,90,0.986402319967705,0.1913085877895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,91,0.9864146777502244,0.1979492157697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,92,0.986422916271904,0.1929687559604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,93,0.9864311547935838,0.2008789032697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,94,0.9864393933152636,0.2040039002895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,95,0.9864393933152636,0.1981445252895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,96,0.986451751097783,0.1930664032697677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,97,0.9864558703586228,0.177734375
"[0.71, 0.71, 0.38, 0.14]",64.0,*,98,0.9864682281411424,0.1843750029802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,99,0.9864805859236618,0.1960937529802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,100,0.9864847051845016,0.1929687559604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,101,0.9864847051845016,0.19189453125
"[0.71, 0.71, 0.38, 0.14]",64.0,*,102,0.9864970629670212,0.1825195252895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,103,0.986501182227861,0.1828124970197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,104,0.9865094207495408,0.1834960877895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,105,0.9865094207495408,0.1867187470197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,106,0.9865258977929,0.1867187470197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,107,0.9865382555754196,0.2021484375
"[0.71, 0.71, 0.38, 0.14]",64.0,*,108,0.9865423748362594,0.1882812529802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,109,0.9865464940970992,0.1929687559604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,110,0.9865464940970992,0.1906249970197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,111,0.9865712096621382,0.1934570372104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,112,0.986575328922978,0.1942382752895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,113,0.986575328922978,0.1926757842302322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,114,0.9865959252271772,0.2000976502895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,115,0.9866000444880172,0.2035156190395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,116,0.9866000444880172,0.1896484345197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,117,0.986604163748857,0.1839843690395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,118,0.9866206407922162,0.1830078065395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,119,0.986624760053056,0.1822265684604644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,120,0.986628879313896,0.1843750029802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,121,0.9866494756180952,0.2010742127895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,122,0.9866535948789348,0.2049804627895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,123,0.9866618334006146,0.2003906220197677
"[0.71, 0.71, 0.38, 0.14]",64.0,*,124,0.9866824297048138,0.1687500029802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,125,0.9866865489656536,0.1785156279802322
"[0.71, 0.71, 0.38, 0.14]",64.0,*,126,0.9866906682264934,0.1781249940395355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,127,0.9867030260090128,0.1962890625
"[0.71, 0.71, 0.38, 0.14]",64.0,*,128,0.9867112645306926,0.1983398497104644
"[0.71, 0.71, 0.38, 0.14]",64.0,*,129,0.9867318608348918,0.1805664002895355
"[0.71, 0.71, 0.38, 0.14]",64.0,*,130,0.9867318608348918,0.1910156309604644
