,stdev,val_1
0,0.0,0.96435546875
1,0.034482758620689655,0.9638671875
2,0.06896551724137931,0.962597668170929
3,0.10344827586206896,0.961230456829071
4,0.13793103448275862,0.9595702886581421
5,0.1724137931034483,0.955761730670929
6,0.20689655172413793,0.949023425579071
7,0.24137931034482757,0.9443359375
8,0.27586206896551724,0.935546875
9,0.3103448275862069,0.9232422113418579
10,0.3448275862068966,0.91796875
11,0.3793103448275862,0.904003918170929
12,0.41379310344827586,0.88916015625
13,0.4482758620689655,0.873339831829071
14,0.48275862068965514,0.8462890386581421
15,0.5172413793103449,0.82666015625
16,0.5517241379310345,0.808886706829071
17,0.5862068965517241,0.7861328125
18,0.6206896551724138,0.7593749761581421
19,0.6551724137931034,0.739941418170929
20,0.6896551724137931,0.7166992425918579
21,0.7241379310344828,0.7000976800918579
22,0.7586206896551724,0.6768554449081421
23,0.7931034482758621,0.661914050579071
24,0.8275862068965517,0.6343749761581421
25,0.8620689655172413,0.609375
26,0.896551724137931,0.603222668170929
27,0.9310344827586207,0.5741211175918579
28,0.9655172413793103,0.5633789300918579
29,1.0,0.552441418170929
