stdev,val_1
0.0,0.8056640625
0.034482758620689655,0.80517578125
0.06896551724137931,0.8018554449081421
0.10344827586206896,0.7987304925918579
0.13793103448275862,0.79150390625
0.1724137931034483,0.7734375
0.20689655172413793,0.7657226324081421
0.24137931034482757,0.7569335699081421
0.27586206896551724,0.73974609375
0.3103448275862069,0.727343738079071
0.3448275862068966,0.70361328125
0.3793103448275862,0.68701171875
0.41379310344827586,0.6646484136581421
0.4482758620689655,0.65234375
0.48275862068965514,0.639843761920929
0.5172413793103449,0.620800793170929
0.5517241379310345,0.5980468988418579
0.5862068965517241,0.5916992425918579
0.6206896551724138,0.5606445074081421
0.6551724137931034,0.5425781011581421
0.6896551724137931,0.53076171875
0.7241379310344828,0.51611328125
0.7586206896551724,0.4959960877895355
0.7931034482758621,0.47783201932907104
0.8275862068965517,0.4620117247104645
0.8620689655172413,0.45332032442092896
0.896551724137931,0.45527344942092896
0.9310344827586207,0.42109376192092896
0.9655172413793103,0.42109376192092896
1.0,0.40507811307907104
