stdev,val_1
0.0,0.974316418170929
0.034482758620689655,0.9736328125
0.06896551724137931,0.9725586175918579
0.10344827586206896,0.97216796875
0.13793103448275862,0.967578113079071
0.1724137931034483,0.9634765386581421
0.20689655172413793,0.9599609375
0.24137931034482757,0.952832043170929
0.27586206896551724,0.9403320550918579
0.3103448275862069,0.93359375
0.3448275862068966,0.916796863079071
0.3793103448275862,0.90185546875
0.41379310344827586,0.88671875
0.4482758620689655,0.860058605670929
0.48275862068965514,0.8431640863418579
0.5172413793103449,0.822265625
0.5517241379310345,0.796679675579071
0.5862068965517241,0.771484375
0.6206896551724138,0.747753918170929
0.6551724137931034,0.713183581829071
0.6896551724137931,0.69775390625
0.7241379310344828,0.680957019329071
0.7586206896551724,0.648144543170929
0.7931034482758621,0.6265624761581421
0.8275862068965517,0.606738269329071
0.8620689655172413,0.58642578125
0.896551724137931,0.5547851324081421
0.9310344827586207,0.54736328125
0.9655172413793103,0.524609386920929
1.0,0.519824206829071
