stdev,val_1
0.0,0.9727538824081421
0.034482758620689655,0.971386730670929
0.06896551724137931,0.972460925579071
0.10344827586206896,0.9708007574081421
0.13793103448275862,0.9678710699081421
0.1724137931034483,0.965039074420929
0.20689655172413793,0.962695300579071
0.24137931034482757,0.955761730670929
0.27586206896551724,0.946972668170929
0.3103448275862069,0.935546875
0.3448275862068966,0.9234374761581421
0.3793103448275862,0.907519519329071
0.41379310344827586,0.8896484375
0.4482758620689655,0.8758789300918579
0.48275862068965514,0.853808581829071
0.5172413793103449,0.8287109136581421
0.5517241379310345,0.8134765625
0.5862068965517241,0.7818359136581421
0.6206896551724138,0.7606445550918579
0.6551724137931034,0.7396484613418579
0.6896551724137931,0.709277331829071
0.7241379310344828,0.693066418170929
0.7586206896551724,0.677734375
0.7931034482758621,0.648730456829071
0.8275862068965517,0.6333984136581421
0.8620689655172413,0.6109374761581421
0.896551724137931,0.5943359136581421
0.9310344827586207,0.5697265863418579
0.9655172413793103,0.5400390625
1.0,0.535937488079071
