stdev,val_1
0.0,0.863574206829071
0.034482758620689655,0.8646484613418579
0.06896551724137931,0.8623046875
0.10344827586206896,0.859082043170929
0.13793103448275862,0.854785144329071
0.1724137931034483,0.8492187261581421
0.20689655172413793,0.84130859375
0.24137931034482757,0.83154296875
0.27586206896551724,0.833300769329071
0.3103448275862069,0.8163086175918579
0.3448275862068966,0.8016601800918579
0.3793103448275862,0.791796863079071
0.41379310344827586,0.7772461175918579
0.4482758620689655,0.761425793170929
0.48275862068965514,0.7500976324081421
0.5172413793103449,0.74072265625
0.5517241379310345,0.718066394329071
0.5862068965517241,0.6966797113418579
0.6206896551724138,0.687304675579071
0.6551724137931034,0.6708984375
0.6896551724137931,0.6513671875
0.7241379310344828,0.628125011920929
0.7586206896551724,0.606249988079071
0.7931034482758621,0.596972644329071
0.8275862068965517,0.5865234136581421
0.8620689655172413,0.565234363079071
0.896551724137931,0.550097644329071
0.9310344827586207,0.532421886920929
0.9655172413793103,0.5240234136581421
1.0,0.518750011920929
