stdev,val_1
0.0,0.97509765625
0.034482758620689655,0.9751952886581421
0.06896551724137931,0.9740234613418579
0.10344827586206896,0.9730468988418579
0.13793103448275862,0.969921886920929
0.1724137931034483,0.9634765386581421
0.20689655172413793,0.9624999761581421
0.24137931034482757,0.951367199420929
0.27586206896551724,0.94384765625
0.3103448275862069,0.93212890625
0.3448275862068966,0.915722668170929
0.3793103448275862,0.899121105670929
0.41379310344827586,0.8837890625
0.4482758620689655,0.86083984375
0.48275862068965514,0.833984375
0.5172413793103449,0.814257800579071
0.5517241379310345,0.793652355670929
0.5862068965517241,0.776074230670929
0.6206896551724138,0.754687488079071
0.6551724137931034,0.722851574420929
0.6896551724137931,0.706347644329071
0.7241379310344828,0.679980456829071
0.7586206896551724,0.65576171875
0.7931034482758621,0.6343749761581421
0.8275862068965517,0.6034179925918579
0.8620689655172413,0.5972656011581421
0.896551724137931,0.573437511920929
0.9310344827586207,0.5556640625
0.9655172413793103,0.536328136920929
1.0,0.525390625
