stdev,val_1
0.0,0.962695300579071
0.034482758620689655,0.96240234375
0.06896551724137931,0.9623047113418579
0.10344827586206896,0.9569336175918579
0.13793103448275862,0.9569336175918579
0.1724137931034483,0.952832043170929
0.20689655172413793,0.949023425579071
0.24137931034482757,0.9410156011581421
0.27586206896551724,0.9320312738418579
0.3103448275862069,0.925585925579071
0.3448275862068966,0.918261706829071
0.3793103448275862,0.9063476324081421
0.41379310344827586,0.889843761920929
0.4482758620689655,0.872753918170929
0.48275862068965514,0.8563476800918579
0.5172413793103449,0.8365234136581421
0.5517241379310345,0.8251953125
0.5862068965517241,0.804882824420929
0.6206896551724138,0.7811523675918579
0.6551724137931034,0.7623046636581421
0.6896551724137931,0.7437499761581421
0.7241379310344828,0.714648425579071
0.7586206896551724,0.700976550579071
0.7931034482758621,0.68017578125
0.8275862068965517,0.6605468988418579
0.8620689655172413,0.633593738079071
0.896551724137931,0.6250976324081421
0.9310344827586207,0.5946289300918579
0.9655172413793103,0.582324206829071
1.0,0.5609375238418579
