stdev,val_1
0.0,0.9330078363418579
0.034482758620689655,0.932421863079071
0.06896551724137931,0.9296875
0.10344827586206896,0.9283202886581421
0.13793103448275862,0.924121081829071
0.1724137931034483,0.922070324420929
0.20689655172413793,0.913769543170929
0.24137931034482757,0.911425769329071
0.27586206896551724,0.898730456829071
0.3103448275862069,0.8907226324081421
0.3448275862068966,0.879687488079071
0.3793103448275862,0.871874988079071
0.41379310344827586,0.853515625
0.4482758620689655,0.8379882574081421
0.48275862068965514,0.823535144329071
0.5172413793103449,0.802929699420929
0.5517241379310345,0.7865234613418579
0.5862068965517241,0.7735351324081421
0.6206896551724138,0.7557617425918579
0.6551724137931034,0.734179675579071
0.6896551724137931,0.7119140625
0.7241379310344828,0.682812511920929
0.7586206896551724,0.6678711175918579
0.7931034482758621,0.64990234375
0.8275862068965517,0.6387695074081421
0.8620689655172413,0.6209961175918579
0.896551724137931,0.5992187261581421
0.9310344827586207,0.588574230670929
0.9655172413793103,0.564746081829071
1.0,0.539257824420929
